"","centroid","new_type","new_class","source","origin"
"7557","orfs-translated_LGED01000057.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7558","orfs-translated_LGED01000091.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7559","orfs-translated_LGED01000216.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7560","orfs-translated_LGED01000216.1_seq2_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7561","orfs-translated_LGEE01000212.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7562","orfs-translated_LBMD01000010.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7563","orfs-translated_LJIB01000026.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7564","orfs-translated_LHPC01000053.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7565","orfs-translated_CYTC01000006.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7566","orfs-translated_CYSX01000009.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7567","orfs-translated_CYSW01000010.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7568","orfs-translated_LJNJ01000112.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7569","orfs-translated_LJNO01000023.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7570","orfs-translated_LJSD01000067.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7571","orfs-translated_LJUZ01000198.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7572","orfs-translated_LGKP01000008.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7573","orfs-translated_LIRD01000005.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7574","orfs-translated_BBEG01000188.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7575","orfs-translated_BBEW01000120.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7576","orfs-translated_BCAT01000001.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7577","orfs-translated_BCAU01000089.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7578","orfs-translated_CECE01000007.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7579","orfs-translated_LKTV01000004.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7580","orfs-translated_LJCO01000038.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7581","orfs-translated_LN879428.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7582","orfs-translated_LN879428.1_seq2_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7583","orfs-translated_CXTY01000040.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7584","orfs-translated_LIYN02000010.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7585","orfs-translated_LIQD01000006.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7586","orfs-translated_BBRS01000032.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7587","orfs-translated_BBZG01000001.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7588","orfs-translated_BBZJ01000014.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7589","orfs-translated_BBZJ01000022.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7590","orfs-translated_BCBX01000047.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7591","orfs-translated_LIPQ01000423.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7592","orfs-translated_LIPR01000039.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7593","orfs-translated_LIPN01000166.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7594","orfs-translated_LIPN01000008.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7595","orfs-translated_LIPP01000400.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7596","orfs-translated_LIPP01000559.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7597","orfs-translated_LIQL01000122.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7598","orfs-translated_LIQU01000137.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7599","orfs-translated_LIQU01000603.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7600","orfs-translated_LIQY01000491.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7601","orfs-translated_LIQQ01000454.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7602","orfs-translated_LIQR01000222.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7603","orfs-translated_LIQR01000594.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7604","orfs-translated_LIQS01000088.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7605","orfs-translated_LIQW01000676.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7606","orfs-translated_LIQW01000815.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7607","orfs-translated_LIQZ01000185.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7608","orfs-translated_LIQZ01000087.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7609","orfs-translated_LIRL01000513.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7610","orfs-translated_LMJX01000001.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7611","orfs-translated_LMKO01000002.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7612","orfs-translated_LMLT01000006.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7613","orfs-translated_LMMM01000016.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7614","orfs-translated_LMMR01000009.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7615","orfs-translated_LMLV01000001.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7616","orfs-translated_LMLZ01000001.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7617","orfs-translated_LMMD01000015.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7618","orfs-translated_LMNH01000003.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7619","orfs-translated_LMOK01000003.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7620","orfs-translated_LMQF01000033.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7621","orfs-translated_LMOM01000054.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7622","orfs-translated_LMRF01000006.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7623","orfs-translated_LMCL01000003.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7624","orfs-translated_LMCR01000012.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7625","orfs-translated_LMCT01000019.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7626","orfs-translated_LMCU01000001.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7627","orfs-translated_LMDA01000001.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7628","orfs-translated_LMDE01000011.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7629","orfs-translated_LMDN01000002.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7630","orfs-translated_LMDV01000002.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7631","orfs-translated_LMEE01000001.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7632","orfs-translated_LMDP01000001.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7633","orfs-translated_LMRH01000001.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7634","orfs-translated_LMCM01000001.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7635","orfs-translated_LMDG01000036.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7636","orfs-translated_LMEO01000012.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7637","orfs-translated_LMEP01000001.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7638","orfs-translated_LMER01000018.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7639","orfs-translated_LMEU01000023.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7640","orfs-translated_LMFB01000017.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7641","orfs-translated_LMFW01000001.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7642","orfs-translated_LMFV01000034.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7643","orfs-translated_LMGJ01000006.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7644","orfs-translated_LMGN01000011.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7645","orfs-translated_LMGV01000009.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7646","orfs-translated_LMHM01000012.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7647","orfs-translated_LMHK01000005.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7648","orfs-translated_LMSA01000002.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7649","orfs-translated_LMSC01000007.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7650","orfs-translated_LMSD01000023.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7651","orfs-translated_LMSE01000003.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7652","orfs-translated_LMHP01000001.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7653","orfs-translated_LMRW01000008.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7654","orfs-translated_LMRX01000005.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7655","orfs-translated_LMRZ01000003.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7656","orfs-translated_LMSN01000017.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7657","orfs-translated_LMIA01000009.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7658","orfs-translated_LMIO01000001.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7659","orfs-translated_LMIP01000015.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7660","orfs-translated_LMIU01000024.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7661","orfs-translated_LMJA01000001.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7662","orfs-translated_LMHT01000002.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7663","orfs-translated_LMJT01000006.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7664","orfs-translated_LMJW01000022.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7665","orfs-translated_LMSP01000025.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7666","orfs-translated_LMSP01000046.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7667","orfs-translated_LMSR01000017.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7668","orfs-translated_LMSS01000004.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7669","orfs-translated_LMHV01000042.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7670","orfs-translated_LKAJ01000016.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7671","orfs-translated_LLXV01000022.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7672","orfs-translated_LMBX01000027.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7673","orfs-translated_LMCA01000027.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7674","orfs-translated_LNBE01000004.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7675","orfs-translated_LLWQ01000036.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7676","orfs-translated_CYPU01000039.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7677","orfs-translated_AUTA01000101.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7678","orfs-translated_AUSY01000038.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7679","orfs-translated_BBWR01000012.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7680","orfs-translated_LNEV01000014.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7681","orfs-translated_LKBM01002756.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7682","orfs-translated_LDQC01000079.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7683","orfs-translated_LDRB01000101.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7684","orfs-translated_LDQB01000084.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7685","orfs-translated_LDRT01000072.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7686","orfs-translated_LPXO01000022.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7687","orfs-translated_LNSV01000039.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7688","orfs-translated_BCMM01000012.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7689","orfs-translated_LN929819.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7690","orfs-translated_LN929835.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7691","orfs-translated_LN929907.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7692","orfs-translated_LQIT01000037.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7693","orfs-translated_LQIV01000002.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7694","orfs-translated_LMWH01000048.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7695","orfs-translated_LMWG01000224.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7696","orfs-translated_LMWG01000335.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7697","orfs-translated_LMWG01001114.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7698","orfs-translated_LMWG01006005.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7699","orfs-translated_LLZI01000001.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7700","orfs-translated_LLZI01000252.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7701","orfs-translated_LLZH01000319.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7702","orfs-translated_LLZM01000064.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7703","orfs-translated_JXTJ01000004.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7704","orfs-translated_LMTI01000001.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7705","orfs-translated_LPWA01000013.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7706","orfs-translated_LNUV01000003.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7707","orfs-translated_KQ948047.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7708","orfs-translated_KQ947990.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7709","orfs-translated_KQ948191.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7710","orfs-translated_KQ948206.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7711","orfs-translated_KQ948209.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7712","orfs-translated_KQ948358.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7713","orfs-translated_KQ948425.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7714","orfs-translated_KQ948429.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7715","orfs-translated_KQ948458.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7716","orfs-translated_KQ948853.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7717","orfs-translated_KQ948882.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7718","orfs-translated_KQ948939.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7719","orfs-translated_KQ949036.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7720","orfs-translated_KQ949133.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7721","orfs-translated_LPUY01000009.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7722","orfs-translated_LPCQ01000124.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7723","orfs-translated_BBYJ01000008.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7724","orfs-translated_LQYA01000203.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7725","orfs-translated_LPKB01000089.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7726","orfs-translated_LPKA01000060.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7727","orfs-translated_LMTR01000024.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7728","orfs-translated_LMVQ01000131.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7729","orfs-translated_BCQR01000057.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7730","orfs-translated_BCQT01000001.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7731","orfs-translated_BCQU01000055.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7732","orfs-translated_BCRJ01000028.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7733","orfs-translated_BCRK01000141.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7734","orfs-translated_BCRN01000004.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7735","orfs-translated_BCRO01000042.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7736","orfs-translated_BBOU01000108.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7737","orfs-translated_BBOY01000026.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7738","orfs-translated_LSIN01000361.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7739","orfs-translated_LSKJ01000222.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7740","orfs-translated_LNTU01000012.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7741","orfs-translated_LLWC01000020.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7742","orfs-translated_LRQV01000009.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7743","orfs-translated_BBYL01000021.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7744","orfs-translated_BBYM01000044.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7745","orfs-translated_BCSY01000010.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7746","orfs-translated_BCSH01000020.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7747","orfs-translated_BCSQ01000002.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7748","orfs-translated_BCSR01000007.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7749","orfs-translated_BCSS01000040.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7750","orfs-translated_BCSV01000004.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7751","orfs-translated_BCTQ01000004.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7752","orfs-translated_LSVB01000013.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7753","orfs-translated_LSRH01000040.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
"7754","orfs-translated_LSRF01000001.1_seq1_1@@@aph6","aminoglycoside","aph6","fargene","latent"
